subjID,cost,goal,exptPart,trialNumber,roleCurrent,marblesSampled,probRed,practiceLambda,trialLambda,instructedLambda,drawnRed,reportedRed,inferredRed,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchTime,trialTime
sona-48286,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,70,73,73,-3,3,-3,0,6972.331232219847,1680743736172,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",73,73,1680743736172,0
sona-47870,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,82,85,82,0,0,0,-3,7483.881460856844,1680897329852,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",85,85,1680897329852,0
sona-33320,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,85,94,94,-9,9,-9,9,5167.995597134452,1681183063954,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",94,94,1681183063954,0
sona-43864,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,61,62,40,-21,0,-1,-20,6599.708444205375,1680903721693,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",62,62,1680903721693,0
sona-44572,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,62,64,62,0,0,0,-7,6230.144392965351,1680999982560,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",64,68,1680999982561,0
sona-37908,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,76,80,80,-4,4,-4,-1,7285.292129815873,1678905738650,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",80,80,1678905738650,0
sona-33463,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,63,69,67,-4,4,-1,1,5268.129969115089,1680745989364,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",69,69,1680745989364,0
sona-44732,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,61,63,60,-1,0,-1,-2,6418.097175936498,1680750913850,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",63,64,1680750913850,0
sona-41926,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,65,68,0,-65,0,-65,-8,6207.692348498398,1678909948403,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",68,0,1678909948404,0
sona-42432,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,32,35,1,-31,0,-25,-6,6182.685463813224,1680739947918,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",35,35,1680739947918,0
sona-43389,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,57,64,50,-7,0,-4,-3,5766.9630884894605,1681164670320,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",64,64,1681164670320,0
sona-44270,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,74,82,83,-9,9,-9,2,6150.811830506071,1680994528126,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",82,82,1680994528126,0
sona-45932,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,31,37,59,-28,28,-28,15,6418.677086140906,1680903329607,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",37,37,1680903329607,0
sona-47333,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,61,62,56,-5,0,-5,0,5147.039946983377,1680822955687,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",62,62,1680822955688,0
sona-46934,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,96,100,100,-4,4,-4,-4,6932.769188477419,1681144234541,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",100,100,1681144234541,0
sona-42189,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,83,90,87,-4,4,-4,2,6620.4973800220205,1680739948092,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",90,90,1680739948092,0
sona-39994,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,41,46,0,-41,0,-41,-4,6322.515337285393,1680741040224,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",46,0,1680741040224,0
sona-36698,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,63,69,44,-19,0,-19,-4,5492.53336996706,1681170785074,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",69,69,1681170785074,0
sona-45564,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,48,50,55,-7,7,-7,2,5357.4298539150695,1681001200564,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",50,50,1681001200564,0
sona-48090,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,44,49,43,-1,0,2,-3,7231.116929028215,1680820968729,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",49,49,1680820968729,0
sona-43633,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,43,46,46,-3,3,-3,1,7030.176966242989,1678906509894,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",46,46,1678906509894,0
sona-40361,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,34,42,45,-11,11,-11,-4,7410.759130325151,1680885293786,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",42,45,1680885293786,0
sona-38795,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,23,28,45,-22,22,-9,9,5965.745924873914,1680801855249,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",28,28,1680801855249,0
sona-43371,unif,over,practice,2,receiver,100,0.5,5,8.1,honest,55,59,55,0,0,0,-8,5975.560322254289,1680831727711,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",59,55,1680831727711,0
sona-42576,unif,over,practice,2,receiver,100,0.5,5,8.1,honest,38,44,40,-2,2,-2,-7,6714.354734299786,1681001469089,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",44,44,1681001469090,0
sona-43388,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,17,21,24,-7,7,-7,7,5395.955779538475,1680918192189,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",21,21,1680918192189,0
sona-42258,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,70,74,76,-6,6,-6,-16,5239.670681829144,1678908298209,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",74,74,1678908298209,0
sona-36725,unif,over,practice,2,receiver,100,0.5,5,8.1,honest,18,23,23,-5,5,-2,2,6741.309957383803,1678908717359,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",23,23,1678908717359,0
sona-40137,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,89,92,90,-1,1,-1,-3,5564.159370021148,1681186089262,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",92,92,1681186089262,0
sona-45227,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,71,78,60,-11,0,-11,-10,6123.951107223393,1681103167035,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",78,78,1681103167035,0
sona-40926,unif,over,practice,2,receiver,100,0.5,5,8.1,honest,55,58,10,-45,0,-45,-12,6091.750577438293,1680748224868,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",58,12,1680748224868,0
sona-44973,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,78,83,60,-18,0,-9,-9,6389.305202500038,1680751362071,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",83,83,1680751362071,0
sona-39002,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,84,94,90,-6,6,-6,5,5746.432698008093,1680794024710,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",94,90,1680794024710,0
sona-45354,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,32,37,37,-5,5,-5,4,6214.012479880255,1680823448128,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",37,37,1680823448128,0
sona-46981,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,23,27,30,-7,7,-7,2,7061.035678573731,1680911190765,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",27,27,1680911190765,0
sona-43795,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,52,57,57,-5,5,-5,-10,6218.678659551915,1680808310187,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",57,57,1680808310187,0
sona-41878,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,81,87,3,-78,0,-78,-5,6055.663403548531,1680741615750,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",87,84,1680741615750,0
sona-40785,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,35,39,24,-11,0,-11,-3,7266.074757443937,1680753282183,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",39,39,1680753282183,0
sona-40551,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,3,4,50,-47,47,-27,27,6224.349406307515,1681176767755,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",4,4,1681176767755,0
sona-38263,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,51,55,50,-1,0,13,-14,7170.952576072064,1680829812156,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",55,55,1680829812156,0
sona-29864,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,43,49,44,-1,1,-1,-6,6533.679793288582,1681179422683,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",49,49,1681179422683,0
sona-39171,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,81,85,85,-4,4,-4,-58,5261.474200206087,1680916555926,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",85,85,1680916555926,0
sona-36396,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,24,27,27,-3,3,-3,-21,5224.199017531488,1681183202872,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",27,27,1681183202872,0
sona-40005,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,34,39,5,-29,0,-29,-6,5586.891115364282,1678907785197,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",39,5,1678907785197,0
sona-44945,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,36,41,41,-5,5,-5,-8,7282.74039158271,1678910517024,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",41,41,1678910517024,0
sona-31280,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,35,40,36,-1,1,-1,-7,6837.1748363301085,1680832417260,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",40,40,1680832417260,0
sona-46000,unif,over,practice,2,receiver,100,0.5,5,8.1,honest,20,23,40,-20,20,-20,4,5803.564362009431,1680736367238,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",23,23,1680736367239,0
sona-40992,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,33,41,43,-10,10,-10,4,5823.336826203691,1680738106021,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",41,41,1680738106022,0
sona-42106,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,64,70,67,-3,3,-2,2,6637.361028998233,1678910489778,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",70,70,1678910489778,0
sona-48337,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,58,64,53,-5,0,-5,-15,6279.196897791511,1680839917056,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",64,8,1680839917056,0
sona-39409,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,42,45,43,-1,1,6,-6,6875.388323412644,1680833084170,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",45,45,1680833084170,0
sona-45378,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,25,33,31,-6,6,-6,6,5430.809278465815,1678910499726,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",33,33,1678910499726,0
sona-45401,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,43,49,49,-6,6,-6,-7,6791.067426920616,1680911483931,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",49,49,1680911483931,0
sona-35216,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,71,77,70,-1,0,-1,-16,5733.05095283103,1680906370886,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",77,77,1680906370886,0
sona-46446,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,44,48,41,-3,0,5,-8,6731.896777440876,1678904266351,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",48,48,1678904266351,0
sona-47257,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,55,58,52,-3,0,-3,-6,5401.296478513037,1680808177985,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",58,58,1680808177985,0
sona-47312,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,26,33,37,-11,11,-11,-6,6809.859529502629,1681173368118,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",33,33,1681173368118,0
sona-43582,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,76,82,78,-2,2,4,-4,6870.324710019524,1680978001772,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",82,82,1680978001772,0
