subjID,cost,goal,exptPart,trialNumber,roleCurrent,marblesSampled,probRed,practiceLambda,trialLambda,instructedLambda,drawnRed,reportedRed,inferredRed,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchTime,trialTime
sona-45617,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,38,43,41,3,-3,3,-3,2827.877213371931,1680734808950,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",38,38,1680734808951,0
sona-45093,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,69,60,55,0,-14,0,-14,2641.4156875341305,1680801335112,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",69,69,1680801335112,0
sona-42886,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,43,50,48,5,-5,5,-5,2069.20553231577,1678912467446,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",43,43,1678912467446,0
sona-47387,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,37,72,67,30,-30,30,-30,2176.47573295845,1680834170063,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",37,72,1680834170064,0
sona-48286,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,37,37,34,0,-3,0,-3,2732.214452242898,1680743688605,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",37,37,1680743688606,0
sona-47870,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,32,32,29,0,-3,0,-3,2790.551573887664,1680897276677,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",32,32,1680897276677,0
sona-33320,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,52,55,52,0,0,0,0,2504.155841836206,1681183001361,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",52,52,1681183001362,0
sona-43864,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,22,44,42,20,-20,20,-20,2255.504867392396,1680903685906,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",22,22,1680903685906,0
sona-44572,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,69,68,62,0,-7,0,-7,2147.5190203941065,1680999903747,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",69,69,1680999903747,0
sona-37908,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,39,39,34,0,-5,0,-5,2136.6030092617566,1678905690336,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",39,39,1678905690337,0
sona-33463,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,26,34,29,3,-3,3,-3,2103.263503855994,1680745877662,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",26,26,1680745877662,0
sona-44732,unif,over,practice,1,sender,100,0.5,5,21.9,honest,48,48,46,0,-2,0,-2,2348.638168280159,1680750860085,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",48,49,1680750860086,0
sona-41926,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,61,59,53,0,-8,0,-8,2959.5873823612656,1678909879338,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",61,2,1678909879338,0
sona-42432,unif,over,practice,1,sender,100,0.5,5,0.3,honest,69,84,75,6,-6,6,-6,2226.1725415437054,1680739893087,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",69,84,1680739893088,0
sona-43389,unif,over,practice,1,sender,100,0.5,5,21.9,honest,62,73,65,3,-3,3,-3,2444.156738643859,1681164631840,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",62,62,1681164631841,0
sona-44270,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,79,77,72,0,-7,0,-7,2257.6810903416476,1680994382585,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",79,79,1680994382585,0
sona-45932,unif,over,practice,1,sender,100,0.5,5,21.9,honest,59,54,46,0,-13,0,-13,2278.076936722242,1680903277986,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",59,59,1680903277988,0
sona-47333,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,34,40,34,0,0,0,0,2204.961808401667,1680822916433,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",34,36,1680822916434,0
sona-46934,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,60,60,52,0,-8,0,-8,2617.4026543554633,1681144213720,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",60,60,1681144213720,0
sona-42189,unif,over,practice,1,sender,100,0.5,5,0.3,honest,14,17,12,0,-2,0,-2,3153.704569771533,1680739789360,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",14,14,1680739789361,0
sona-39994,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,63,63,59,0,-4,0,-4,2919.107572278646,1680741016256,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",63,0,1680741016256,0
sona-36698,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,34,33,30,0,-4,0,-4,2925.1292659656183,1681170759293,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",34,42,1681170759294,0
sona-45564,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,24,21,19,0,-5,0,-5,2695.8183121389184,1681001130059,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",24,25,1681001130059,0
sona-48090,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,20,29,23,3,-3,3,-3,2211.0059106998065,1680820927003,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",20,20,1680820927004,0
sona-43633,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,28,28,26,0,-2,0,-2,2445.699598948063,1678906452641,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",28,0,1678906452642,0
sona-40361,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,50,40,35,0,-15,0,-15,2485.6740498079325,1680885263941,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",50,50,1680885263941,0
sona-38795,unif,over,practice,1,sender,100,0.5,5,0.3,honest,42,58,55,13,-13,13,-13,2867.3266941344928,1680801820934,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",42,42,1680801820935,0
sona-43371,unif,over,practice,1,sender,100,0.5,5,8.1,honest,78,73,70,0,-8,0,-8,2117.9570939812647,1680831687940,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",78,77,1680831687941,0
sona-42576,unif,over,practice,1,sender,100,0.5,5,8.1,honest,60,55,51,0,-9,0,-9,2110.056977741246,1681001431397,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",60,60,1681001431397,0
sona-43388,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,22,28,22,0,0,0,0,2813.1181783068305,1680918078950,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",22,22,1680918078950,0
sona-42258,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,65,45,43,0,-22,0,-22,2609.822585022883,1678908257439,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",65,65,1678908257440,0
sona-36725,unif,over,practice,1,sender,100,0.5,5,8.1,honest,32,37,35,3,-3,3,-3,3053.2871795022106,1678908414170,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",32,32,1678908414171,0
sona-40137,unif,over,practice,1,sender,100,0.5,5,0.3,honest,59,59,55,0,-4,0,-4,3097.9095664343968,1681186053365,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",59,59,1681186053369,0
sona-45227,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,49,46,39,0,-10,0,-10,2825.318774609087,1681103122761,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",49,49,1681103122761,0
sona-40926,unif,over,practice,1,sender,100,0.5,5,8.1,honest,33,33,21,0,-12,0,-12,2732.110471572951,1680748196919,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",33,0,1680748196920,0
sona-44973,unif,over,practice,1,sender,100,0.5,5,0.3,honest,35,51,44,9,-9,9,-9,2348.4889419630026,1680751325291,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",35,35,1680751325292,0
sona-39002,unif,over,practice,1,sender,100,0.5,5,0.3,honest,16,19,15,0,-1,0,-1,2598.918936915703,1680793974510,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",16,18,1680793974511,0
sona-45354,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,63,63,62,0,-1,0,-1,2657.7561521555244,1680823411856,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",63,63,1680823411857,0
sona-46981,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,65,66,60,0,-5,0,-5,2927.901427776581,1680911115917,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",65,30,1680911115917,0
sona-43795,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,46,41,31,0,-15,0,-15,3044.017190737787,1680808213006,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",46,43,1680808213007,0
sona-41878,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,35,33,30,0,-5,0,-5,3227.751184838586,1680741566334,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",35,2,1680741566334,0
sona-40785,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,27,27,24,0,-3,0,-3,2388.140499898309,1680753178683,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",27,21,1680753178684,0
sona-40551,unif,over,practice,1,sender,100,0.5,5,21.9,honest,50,75,70,20,-20,20,-20,3030.7450945541636,1681176727909,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",50,50,1681176727909,0
sona-38263,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,57,73,71,14,-14,14,-14,2294.208983740554,1680829752659,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",57,51,1680829752659,0
sona-29864,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,51,49,44,0,-7,0,-7,2559.2259233388813,1681179378657,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",51,51,1681179378658,0
sona-39171,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,62,-2,0,0,-62,0,-62,2766.070496524817,1680916455022,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",62,62,1680916455023,0
sona-36396,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,31,13,7,0,-24,0,-24,2904.9945904020396,1681183152884,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",31,31,1681183152884,0
sona-40005,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,30,30,24,0,-6,0,-6,2646.4759675467394,1678907763268,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",30,30,1678907763268,0
sona-44945,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,38,31,25,0,-13,0,-13,2685.078236639212,1678910463318,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",38,31,1678910463318,0
sona-31280,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,37,33,29,0,-8,0,-8,2331.302000611305,1680832367147,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",37,37,1680832367148,0
sona-46000,unif,over,practice,1,sender,100,0.5,5,8.1,honest,80,69,64,0,-16,0,-16,3045.529135053378,1680736283877,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",80,80,1680736283877,0
sona-40992,unif,over,practice,1,sender,100,0.5,5,21.9,honest,57,57,51,0,-6,0,-6,2697.8244726774933,1680738059439,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",57,57,1680738059440,0
sona-42106,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,40,44,41,1,-1,1,-1,2505.536773310572,1678910449185,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",40,40,1678910449185,0
sona-48337,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,55,45,40,0,-15,0,-15,2123.0477953430336,1680839875714,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",55,55,1680839875714,0
sona-39409,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,67,75,74,7,-7,7,-7,2673.133239723,1680833030182,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",67,67,1680833030183,0
sona-45378,unif,over,practice,1,sender,100,0.5,5,21.9,honest,56,60,56,0,0,0,0,2617.540977472616,1678910453614,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",56,54,1678910453614,0
sona-45401,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,32,25,19,0,-13,0,-13,3191.503898679826,1680911447580,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",32,30,1680911447580,0
sona-35216,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,46,34,30,0,-16,0,-16,3235.335827954986,1680906307405,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",46,56,1680906307405,0
sona-46446,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,31,44,39,8,-8,8,-8,3070.3372811891354,1678904216364,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",31,31,1678904216366,0
sona-47257,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,53,50,47,0,-6,0,-6,2532.5167082485937,1680808098319,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",53,50,1680808098320,0
sona-47312,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,47,37,30,0,-17,0,-17,2296.4944876515656,1681173312802,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",47,47,1681173312803,0
sona-43582,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,21,32,27,6,-6,6,-6,2387.229828279852,1680977928904,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",21,11,1680977928904,0
